time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1357847609.63949299,-40865.85784163,0.00000000,-nan,0.00000000,-41031.36291851,0.000000,0.000000
1357847609.73958492,-40865.90801533,0.00000000,-nan,0.00000000,-41031.48121079,0.000000,0.000000
1357847609.83967590,-40865.95818336,0.00000000,-nan,0.00000000,-41031.56286082,0.000000,0.000000
1357847609.93976808,-40866.00835129,0.00000000,-nan,0.00000000,-41031.66285579,0.000000,0.000000
1357847610.03985095,-40866.05851868,0.00000000,-nan,0.00000000,-41031.76141816,0.000000,0.000000
1357847610.13994288,-40866.10868596,0.00000000,-nan,0.00000000,-41031.86137788,0.000000,0.000000
1357847610.24003506,-40866.15885316,0.00000000,-nan,0.00000000,-41031.96145873,0.000000,0.000000
1357847610.34012008,-40866.20902019,0.00000000,-nan,0.00000000,-41032.06120782,0.000000,0.000000
1357847610.44021106,-40866.25919028,0.00000000,-nan,0.00000000,-41032.17167305,0.000000,0.000000
1357847610.54029202,-40866.30936011,0.00000000,-nan,0.00000000,-41032.27117428,0.000000,0.000000
1357847610.64038301,-40866.35952983,0.00000000,-nan,0.00000000,-41032.37113275,0.000000,0.000000
1357847610.74047494,-40866.40969957,0.00000000,-nan,0.00000000,-41032.47152046,0.000000,0.000000
1357847610.84056592,-40866.45986733,0.00000000,-nan,0.00000000,-41032.56531956,0.000000,0.000000
1357847610.94065499,-40866.51003386,0.00000000,-nan,0.00000000,-41032.66157881,0.000000,0.000000
1357847611.04073405,-40866.56020073,0.00000000,-nan,0.00000000,-41032.76306611,0.000000,0.000000
1357847611.14082599,-40866.61036726,0.00000000,-nan,0.00000000,-41032.86221798,0.000000,0.000000
1357847611.24091792,-40866.66053393,0.00000000,-nan,0.00000000,-41032.96305216,0.000000,0.000000
1357847611.34100509,-40866.71069998,0.00000000,-nan,0.00000000,-41033.06132104,0.000000,0.000000
1357847611.44109392,-40866.76086893,0.00000000,-nan,0.00000000,-41033.17130105,0.000000,0.000000
1357847611.54117107,-40866.81103771,0.00000000,-nan,0.00000000,-41033.27102148,0.000000,0.000000
1357847611.64126301,-40866.86120491,0.00000000,-nan,0.00000000,-41033.36615319,0.000000,0.000000
1357847611.74135494,-40866.91137108,0.00000000,-nan,0.00000000,-41033.46304893,0.000000,0.000000
1357847611.84144711,-40866.96153656,0.00000000,-nan,0.00000000,-41033.56108721,0.000000,0.000000
1357847611.94153094,-40867.01170548,0.00000000,-nan,0.00000000,-41033.67286561,0.000000,0.000000
1357847612.04162312,-40867.06187133,0.00000000,-nan,0.00000000,-41033.76298306,0.000000,0.000000
1357847612.14337301,-40867.11203665,0.00000000,-nan,0.00000000,-41033.86157764,0.000000,0.000000
1357847612.24346495,-40867.16220232,0.00000000,-nan,0.00000000,-41033.96304372,0.000000,0.000000
1357847612.34354591,-40867.21236785,0.00000000,-nan,0.00000000,-41034.06292612,0.000000,0.000000
1357847612.44363809,-40867.26253329,0.00000000,-nan,0.00000000,-41034.16296121,0.000000,0.000000
1357847612.54371500,-40867.31269810,0.00000000,-nan,0.00000000,-41034.26118194,0.000000,0.000000
1357847612.64380598,-40867.36286333,0.00000000,-nan,0.00000000,-41034.36290823,0.000000,0.000000
1357847612.74389791,-40867.41302806,0.00000000,-nan,0.00000000,-41034.46157742,0.000000,0.000000
1357847612.84399009,-40867.46319549,0.00000000,-nan,0.00000000,-41034.57091786,0.000000,0.000000
1357847612.94407392,-40867.51336299,0.00000000,-nan,0.00000000,-41034.67146707,0.000000,0.000000
1357847613.04416609,-40867.56352731,0.00000000,-nan,0.00000000,-41034.76120525,0.000000,0.000000
1357847613.14425707,-40867.61369162,0.00000000,-nan,0.00000000,-41034.86151141,0.000000,0.000000
1357847613.24434900,-40867.66385904,0.00000000,-nan,0.00000000,-41034.97218815,0.000000,0.000000
1357847613.34444189,-40867.71402610,0.00000000,-nan,0.00000000,-41035.07135329,0.000000,0.000000
1357847613.44452190,-40867.76419313,0.00000000,-nan,0.00000000,-41035.17154843,0.000000,0.000000
1357847613.54460096,-40867.81436002,0.00000000,-nan,0.00000000,-41035.27146412,0.000000,0.000000
1357847613.64469194,-40867.86452701,0.00000000,-nan,0.00000000,-41035.37209785,0.000000,0.000000
1357847613.74478292,-40867.91469352,0.00000000,-nan,0.00000000,-41035.47084585,0.000000,0.000000
1357847613.84487510,-40867.96486051,0.00000000,-nan,0.00000000,-41035.57277354,0.000000,0.000000
1357847613.94496703,-40868.01502748,0.00000000,-nan,0.00000000,-41035.67302065,0.000000,0.000000
1357847614.04504800,-40868.06519729,0.00000000,-nan,0.00000000,-41035.78289836,0.000000,0.000000
1357847614.14513993,-40868.11536094,0.00000000,-nan,0.00000000,-41035.86258263,0.000000,0.000000
1357847614.24523091,-40868.16552441,0.00000000,-nan,0.00000000,-41035.96235508,0.000000,0.000000
1357847614.34531593,-40868.21568800,0.00000000,-nan,0.00000000,-41036.06305955,0.000000,0.000000
1357847614.44540811,-40868.26585145,0.00000000,-nan,0.00000000,-41036.16291374,0.000000,0.000000
1357847614.54548502,-40868.31602029,0.00000000,-nan,0.00000000,-41036.28128549,0.000000,0.000000
1357847614.65165997,-40868.36618955,0.00000000,-nan,0.00000000,-41036.38302830,0.000000,0.000000
1357847614.75175190,-40868.41635570,0.00000000,-nan,0.00000000,-41036.47298013,0.000000,0.000000
1357847614.85184407,-40868.46652138,0.00000000,-nan,0.00000000,-41036.57171475,0.000000,0.000000
1357847614.95193601,-40868.51668678,0.00000000,-nan,0.00000000,-41036.67111551,0.000000,0.000000
1357847615.05201697,-40868.56685264,0.00000000,-nan,0.00000000,-41036.77297456,0.000000,0.000000
1357847615.15210795,-40868.61702088,0.00000000,-nan,0.00000000,-41036.88129655,0.000000,0.000000
1357847615.25219989,-40868.66718609,0.00000000,-nan,0.00000000,-41036.97144595,0.000000,0.000000
1357847615.35228491,-40868.71735165,0.00000000,-nan,0.00000000,-41037.07299828,0.000000,0.000000
1357847615.45237708,-40868.76751661,0.00000000,-nan,0.00000000,-41037.17127249,0.000000,0.000000
1357847615.55245495,-40868.81768143,0.00000000,-nan,0.00000000,-41037.27114774,0.000000,0.000000
1357847615.65254688,-40868.86784619,0.00000000,-nan,0.00000000,-41037.37128720,0.000000,0.000000
1357847615.75263810,-40868.91801086,0.00000000,-nan,0.00000000,-41037.47129393,0.000000,0.000000
1357847615.85273004,-40868.96817595,0.00000000,-nan,0.00000000,-41037.57302474,0.000000,0.000000
1357847615.95281291,-40869.01834086,0.00000000,-nan,0.00000000,-41037.67279639,0.000000,0.000000
1357847616.05290508,-40869.06850878,0.00000000,-nan,0.00000000,-41037.78320074,0.000000,0.000000
1357847616.15299702,-40869.11867609,0.00000000,-nan,0.00000000,-41037.88151300,0.000000,0.000000
1357847616.25308895,-40869.16884318,0.00000000,-nan,0.00000000,-41037.98109464,0.000000,0.000000
1357847616.35316801,-40869.21901022,0.00000000,-nan,0.00000000,-41038.08127861,0.000000,0.000000
1357847616.45325994,-40869.26917423,0.00000000,-nan,0.00000000,-41038.17140777,0.000000,0.000000
1357847616.55333805,-40869.31933826,0.00000000,-nan,0.00000000,-41038.27178677,0.000000,0.000000
1357847616.65342999,-40869.36950216,0.00000000,-nan,0.00000000,-41038.37165714,0.000000,0.000000
1357847616.75352192,-40869.41966581,0.00000000,-nan,0.00000000,-41038.47119000,0.000000,0.000000
1357847616.85361290,-40869.46982990,0.00000000,-nan,0.00000000,-41038.57295358,0.000000,0.000000
1357847616.95369697,-40869.51999373,0.00000000,-nan,0.00000000,-41038.67244023,0.000000,0.000000
1357847617.05378890,-40869.57015707,0.00000000,-nan,0.00000000,-41038.77111200,0.000000,0.000000
1357847617.15830493,-40869.62032627,0.00000000,-nan,0.00000000,-41038.89120606,0.000000,0.000000
1357847617.25839591,-40869.67049286,0.00000000,-nan,0.00000000,-41038.98272574,0.000000,0.000000
1357847617.35848904,-40869.72066219,0.00000000,-nan,0.00000000,-41039.09230996,0.000000,0.000000
1357847617.45856905,-40869.77083104,0.00000000,-nan,0.00000000,-41039.19104730,0.000000,0.000000
1357847617.55864811,-40869.82099996,0.00000000,-nan,0.00000000,-41039.29163239,0.000000,0.000000
1357847617.65873504,-40869.87116618,0.00000000,-nan,0.00000000,-41039.38281077,0.000000,0.000000
1357847617.75882697,-40869.92133175,0.00000000,-nan,0.00000000,-41039.48093966,0.000000,0.000000
1357847617.85891795,-40869.97149738,0.00000000,-nan,0.00000000,-41039.58150696,0.000000,0.000000
1357847617.95900393,-40870.02166294,0.00000000,-nan,0.00000000,-41039.68159442,0.000000,0.000000
1357847618.05909610,-40870.07182883,0.00000000,-nan,0.00000000,-41039.78302359,0.000000,0.000000
1357847618.15918803,-40870.12199459,0.00000000,-nan,0.00000000,-41039.88294516,0.000000,0.000000
1357847618.25927997,-40870.17216010,0.00000000,-nan,0.00000000,-41039.98240778,0.000000,0.000000
1357847618.35936809,-40870.22232516,0.00000000,-nan,0.00000000,-41040.08122217,0.000000,0.000000
1357847618.45944691,-40870.27249314,0.00000000,-nan,0.00000000,-41040.19141274,0.000000,0.000000
1357847618.55953193,-40870.32266102,0.00000000,-nan,0.00000000,-41040.29143960,0.000000,0.000000
1357847618.65962410,-40870.37282869,0.00000000,-nan,0.00000000,-41040.39106898,0.000000,0.000000
1357847618.75971603,-40870.42299336,0.00000000,-nan,0.00000000,-41040.48122110,0.000000,0.000000
1357847618.85980797,-40870.47316084,0.00000000,-nan,0.00000000,-41040.59110943,0.000000,0.000000
1357847618.95989895,-40870.52332840,0.00000000,-nan,0.00000000,-41040.69169174,0.000000,0.000000
1357847619.05998111,-40870.57349621,0.00000000,-nan,0.00000000,-41040.79285412,0.000000,0.000000
1357847619.16007400,-40870.62366347,0.00000000,-nan,0.00000000,-41040.89135669,0.000000,0.000000
1357847619.26016593,-40870.67382762,0.00000000,-nan,0.00000000,-41040.98112675,0.000000,0.000000
1357847619.36024904,-40870.72399487,0.00000000,-nan,0.00000000,-41041.09195098,0.000000,0.000000
1357847619.46034098,-40870.77416227,0.00000000,-nan,0.00000000,-41041.19282765,0.000000,0.000000
1357847619.56041908,-40870.82432910,0.00000000,-nan,0.00000000,-41041.29121162,0.000000,0.000000
1357847619.66051102,-40870.87449342,0.00000000,-nan,0.00000000,-41041.38300899,0.000000,0.000000
1357847619.76060295,-40870.92465705,0.00000000,-nan,0.00000000,-41041.48101603,0.000000,0.000000
1357847619.86069489,-40870.97482113,0.00000000,-nan,0.00000000,-41041.58286104,0.000000,0.000000
1357847619.96077704,-40871.02498461,0.00000000,-nan,0.00000000,-41041.68114963,0.000000,0.000000
1357847620.06363297,-40871.07515091,0.00000000,-nan,0.00000000,-41041.79107223,0.000000,0.000000
1357847620.16371703,-40871.12531709,0.00000000,-nan,0.00000000,-41041.89099449,0.000000,0.000000
1357847620.26380897,-40871.17548375,0.00000000,-nan,0.00000000,-41041.99296137,0.000000,0.000000
1357847620.36390090,-40871.22564999,0.00000000,-nan,0.00000000,-41042.09183790,0.000000,0.000000
1357847620.46398497,-40871.27581364,0.00000000,-nan,0.00000000,-41042.18337700,0.000000,0.000000
1357847620.56406689,-40871.32597950,0.00000000,-nan,0.00000000,-41042.29121753,0.000000,0.000000
1357847620.66415906,-40871.37614518,0.00000000,-nan,0.00000000,-41042.39094732,0.000000,0.000000
1357847620.76425099,-40871.42631078,0.00000000,-nan,0.00000000,-41042.49103659,0.000000,0.000000
1357847620.86434293,-40871.47647341,0.00000000,-nan,0.00000000,-41042.58118858,0.000000,0.000000
1357847620.96442699,-40871.52663601,0.00000000,-nan,0.00000000,-41042.68143540,0.000000,0.000000
1357847621.06451893,-40871.57679896,0.00000000,-nan,0.00000000,-41042.78293457,0.000000,0.000000
1357847621.16459608,-40871.62696157,0.00000000,-nan,0.00000000,-41042.88210332,0.000000,0.000000
1357847621.26468801,-40871.67712685,0.00000000,-nan,0.00000000,-41042.99156751,0.000000,0.000000
1357847621.36478090,-40871.72729187,0.00000000,-nan,0.00000000,-41043.09100149,0.000000,0.000000
1357847621.46487308,-40871.77745700,0.00000000,-nan,0.00000000,-41043.19170091,0.000000,0.000000
1357847621.56495595,-40871.82762197,0.00000000,-nan,0.00000000,-41043.29148883,0.000000,0.000000
1357847621.66504693,-40871.87778403,0.00000000,-nan,0.00000000,-41043.38186329,0.000000,0.000000
1357847621.76513910,-40871.92794608,0.00000000,-nan,0.00000000,-41043.48216623,0.000000,0.000000
1357847621.86523104,-40871.97810823,0.00000000,-nan,0.00000000,-41043.58282953,0.000000,0.000000
1357847621.96531200,-40872.02827034,0.00000000,-nan,0.00000000,-41043.68300248,0.000000,0.000000
1357847622.06540394,-40872.07843524,0.00000000,-nan,0.00000000,-41043.79289014,0.000000,0.000000
1357847622.17268109,-40872.12859960,0.00000000,-nan,0.00000000,-41043.89138695,0.000000,0.000000
1357847622.27276897,-40872.17876437,0.00000000,-nan,0.00000000,-41043.99307238,0.000000,0.000000
1357847622.37286091,-40872.22892880,0.00000000,-nan,0.00000000,-41044.09229726,0.000000,0.000000
1357847622.47295308,-40872.27909292,0.00000000,-nan,0.00000000,-41044.19152197,0.000000,0.000000
1357847622.57302999,-40872.32925687,0.00000000,-nan,0.00000000,-41044.29125577,0.000000,0.000000
1357847622.67312193,-40872.37942075,0.00000000,-nan,0.00000000,-41044.39136827,0.000000,0.000000
1357847622.77321410,-40872.42958741,0.00000000,-nan,0.00000000,-41044.50126212,0.000000,0.000000
1357847622.87330604,-40872.47975110,0.00000000,-nan,0.00000000,-41044.59134580,0.000000,0.000000
1357847622.97338510,-40872.52991480,0.00000000,-nan,0.00000000,-41044.69174410,0.000000,0.000000
1357847623.07347608,-40872.58007839,0.00000000,-nan,0.00000000,-41044.79169685,0.000000,0.000000
1357847623.17355704,-40872.63024172,0.00000000,-nan,0.00000000,-41044.89110790,0.000000,0.000000
1357847623.27364993,-40872.68040915,0.00000000,-nan,0.00000000,-41045.00553642,0.000000,0.000000
1357847623.37374210,-40872.73057518,0.00000000,-nan,0.00000000,-41045.10105232,0.000000,0.000000
1357847623.47382903,-40872.78074119,0.00000000,-nan,0.00000000,-41045.20129343,0.000000,0.000000
1357847623.57391906,-40872.83090757,0.00000000,-nan,0.00000000,-41045.30293451,0.000000,0.000000
1357847623.67400789,-40872.88107095,0.00000000,-nan,0.00000000,-41045.39293156,0.000000,0.000000
1357847623.77409697,-40872.93123687,0.00000000,-nan,0.00000000,-41045.50201445,0.000000,0.000000
1357847623.87418890,-40872.98140294,0.00000000,-nan,0.00000000,-41045.60284085,0.000000,0.000000
1357847623.97427392,-40873.03156842,0.00000000,-nan,0.00000000,-41045.70113961,0.000000,0.000000
1357847624.07436609,-40873.08173107,0.00000000,-nan,0.00000000,-41045.79175842,0.000000,0.000000
1357847624.17444396,-40873.13189367,0.00000000,-nan,0.00000000,-41045.89188690,0.000000,0.000000
1357847624.27453589,-40873.18205649,0.00000000,-nan,0.00000000,-41045.99296430,0.000000,0.000000
1357847624.37462807,-40873.23221918,0.00000000,-nan,0.00000000,-41046.09284624,0.000000,0.000000
1357847624.47471404,-40873.28238472,0.00000000,-nan,0.00000000,-41046.20298504,0.000000,0.000000
1357847624.57480001,-40873.33255014,0.00000000,-nan,0.00000000,-41046.30294551,0.000000,0.000000
1357847624.67489195,-40873.38271547,0.00000000,-nan,0.00000000,-41046.40292818,0.000000,0.000000
1357847624.77497005,-40873.43288029,0.00000000,-nan,0.00000000,-41046.50149107,0.000000,0.000000
1357847624.87506199,-40873.48304250,0.00000000,-nan,0.00000000,-41046.59284541,0.000000,0.000000
1357847624.97515392,-40873.53320710,0.00000000,-nan,0.00000000,-41046.70141093,0.000000,0.000000
1357847625.08077693,-40873.58337171,0.00000000,-nan,0.00000000,-41046.80174944,0.000000,0.000000
1357847625.18085599,-40873.63353611,0.00000000,-nan,0.00000000,-41046.90138622,0.000000,0.000000
1357847625.28094912,-40873.68370046,0.00000000,-nan,0.00000000,-41047.00153883,0.000000,0.000000
1357847625.38104105,-40873.73386518,0.00000000,-nan,0.00000000,-41047.10312542,0.000000,0.000000
1357847625.48113298,-40873.78402934,0.00000000,-nan,0.00000000,-41047.20155135,0.000000,0.000000
1357847625.58121991,-40873.83419343,0.00000000,-nan,0.00000000,-41047.30159878,0.000000,0.000000
1357847625.68130994,-40873.88436075,0.00000000,-nan,0.00000000,-41047.41314107,0.000000,0.000000
1357847625.78138590,-40873.93452740,0.00000000,-nan,0.00000000,-41047.51112386,0.000000,0.000000
1357847625.88147807,-40873.98469394,0.00000000,-nan,0.00000000,-41047.61107038,0.000000,0.000000
1357847625.98157001,-40874.03486038,0.00000000,-nan,0.00000000,-41047.71110706,0.000000,0.000000
1357847626.08166194,-40874.08502406,0.00000000,-nan,0.00000000,-41047.80182549,0.000000,0.000000
1357847626.18174291,-40874.13519061,0.00000000,-nan,0.00000000,-41047.91212441,0.000000,0.000000
1357847626.28183508,-40874.18535689,0.00000000,-nan,0.00000000,-41048.01152577,0.000000,0.000000
1357847626.38192701,-40874.23552303,0.00000000,-nan,0.00000000,-41048.11133931,0.000000,0.000000
1357847626.48201799,-40874.28568647,0.00000000,-nan,0.00000000,-41048.20235831,0.000000,0.000000
1357847626.58210492,-40874.33584998,0.00000000,-nan,0.00000000,-41048.30288763,0.000000,0.000000
1357847626.68219709,-40874.38601292,0.00000000,-nan,0.00000000,-41048.40126354,0.000000,0.000000
1357847626.78227091,-40874.43617865,0.00000000,-nan,0.00000000,-41048.51126550,0.000000,0.000000
1357847626.88236189,-40874.48634434,0.00000000,-nan,0.00000000,-41048.61145373,0.000000,0.000000
1357847626.98245406,-40874.53651000,0.00000000,-nan,0.00000000,-41048.71168080,0.000000,0.000000
1357847627.08254600,-40874.58667543,0.00000000,-nan,0.00000000,-41048.81118987,0.000000,0.000000
1357847627.18263292,-40874.63684126,0.00000000,-nan,0.00000000,-41048.91295916,0.000000,0.000000
1357847627.28272605,-40874.68700410,0.00000000,-nan,0.00000000,-41049.00285592,0.000000,0.000000
1357847627.38280010,-40874.73716645,0.00000000,-nan,0.00000000,-41049.10150712,0.000000,0.000000
1357847627.48289204,-40874.78732857,0.00000000,-nan,0.00000000,-41049.20100789,0.000000,0.000000
1357847627.58851504,-40874.83749649,0.00000000,-nan,0.00000000,-41049.32154252,0.000000,0.000000
1357847627.68860698,-40874.88766726,0.00000000,-nan,0.00000000,-41049.43177869,0.000000,0.000000
1357847627.78869104,-40874.93783201,0.00000000,-nan,0.00000000,-41049.51114916,0.000000,0.000000
1357847627.88878298,-40874.98799671,0.00000000,-nan,0.00000000,-41049.61130934,0.000000,0.000000
1357847627.98887491,-40875.03816131,0.00000000,-nan,0.00000000,-41049.71131241,0.000000,0.000000
1357847628.08896708,-40875.08832872,0.00000000,-nan,0.00000000,-41049.82139667,0.000000,0.000000
1357847628.18904805,-40875.13849641,0.00000000,-nan,0.00000000,-41049.92272570,0.000000,0.000000
1357847628.28913999,-40875.18866129,0.00000000,-nan,0.00000000,-41050.01329078,0.000000,0.000000
1357847628.38921499,-40875.23882544,0.00000000,-nan,0.00000000,-41050.11104785,0.000000,0.000000
1357847628.48930693,-40875.28898998,0.00000000,-nan,0.00000000,-41050.21274866,0.000000,0.000000
1357847628.58939910,-40875.33915444,0.00000000,-nan,0.00000000,-41050.31278378,0.000000,0.000000
1357847628.68949103,-40875.38931839,0.00000000,-nan,0.00000000,-41050.41132679,0.000000,0.000000
